Start Time:  11/10/2018 2:31:50 AM        Time Completed:  11/10/2018 3:44:02 AM    Elapsed Time:  01:12:12
Sample ID:     BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 

Experiment:    C:\IDEASVSM\Default UserID\Experiments\HysCoFe2O4_Completa\HysCoFe2O4_Completa.exp
Data File:     C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #10.txt
Plot File:     C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #10.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\HysCoFe2O4_Completa\HysCoFe2O4_Completa.stp
VSM Data File: C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #10.dat

***DATA***

Field(Oe)	 Moment(emu)	
-22.303358 	-0.000068562863 	
-32.293627 	-0.00007177584 	
-42.288531 	-0.000078490226 	
-52.299917 	-0.000082024623 	
-62.298224 	-0.00008822787 	
-72.303425 	-0.000094050347 	
-82.300169 	-0.000098855736 	
-92.300594 	-0.000095837497 	
-106.69151 	-0.0001033643 	
-126.65923 	-0.00011075401 	
-146.66256 	-0.00013051691 	
-166.66307 	-0.00012373907 	
-186.65883 	-0.0001407378 	
-206.66134 	-0.00014683793 	
-226.65582 	-0.00015306995 	
-246.66177 	-0.00016351987 	
-266.65175 	-0.00016901161 	
-286.6393 	-0.00016850116 	
-306.64667 	-0.00017882434 	
-326.62944 	-0.00018401257 	
-346.63455 	-0.0001891541 	
-366.61981 	-0.00020909748 	
-386.6204 	-0.0002072841 	
-406.61441 	-0.00021202469 	
-426.60852 	-0.00022733362 	
-446.60617 	-0.00023206592 	
-466.59895 	-0.00023786903 	
-486.59678 	-0.0002519021 	
-520.52088 	-0.00025421937 	
-570.49909 	-0.0002619216 	
-620.49824 	-0.00030384885 	
-670.50409 	-0.00030435529 	
-720.49867 	-0.00030812627 	
-770.49871 	-0.00032985969 	
-820.49942 	-0.00034958509 	
-870.50882 	-0.00036749363 	
-920.50443 	-0.00037929108 	
-970.50484 	-0.00038448786 	
-1118.2653 	-0.00042326802 	
-1392.7562 	-0.00051266026 	
-1667.7564 	-0.00059029382 	
-1942.7323 	-0.00068757921 	
-2217.7306 	-0.00075481788 	
-2492.7273 	-0.00081473508 	
-2767.7044 	-0.00093750448 	
-3042.6863 	-0.00098076821 	
-3317.6668 	-0.0010743217 	
-3592.6617 	-0.0011507487 	
-3867.6428 	-0.0012105834 	
-4144.4196 	-0.0012601383 	
-4420.3604 	-0.0013764815 	
-4695.3422 	-0.0014450547 	
-4970.3195 	-0.0014975238 	
-5245.2784 	-0.0015933261 	
-5520.4444 	-0.0016479647 	
-5798.0054 	-0.0017317212 	
-6072.9686 	-0.0018303091 	
-6347.9358 	-0.0018912432 	
-6622.9302 	-0.0019477591 	
-6897.9052 	-0.0020637486 	
-7175.2881 	-0.0021126566 	
-7450.5855 	-0.0021826465 	
-7725.5458 	-0.0022534007 	
-8000.5059 	-0.0023378151 	
-8275.4495 	-0.0024084664 	
-8550.4011 	-0.0025016501 	
-8825.3242 	-0.0025624238 	
-9100.2473 	-0.0026281875 	
-9375.1465 	-0.002705349 	
-9650.0226 	-0.0027802733 	
-9925.7939 	-0.0028491324 	
-10202.477 	-0.0029397574 	
-10477.304 	-0.0030165394 	
-10753.497 	-0.0030793495 	
-11029.694 	-0.0031611007 	
-11304.459 	-0.003222629 	
-11579.222 	-0.0032989802 	
-11853.947 	-0.003374999 	
-11869.378 	-0.0033661761 	
-11593.914 	-0.0033156084 	
-11318.414 	-0.0032465038 	
-11043.011 	-0.0031728695 	
-10767.691 	-0.0030940829 	
-10492.398 	-0.00302996 	
-10217.137 	-0.0029687895 	
-9941.9186 	-0.0028893475 	
-9666.7392 	-0.0028246073 	
-9391.5833 	-0.0027380099 	
-9116.4639 	-0.002678643 	
-8841.3518 	-0.0026186527 	
-8566.2882 	-0.0025394051 	
-8291.1792 	-0.002434957 	
-8013.4237 	-0.0023798781 	
-7738.3746 	-0.0023217694 	
-7463.3293 	-0.0022408465 	
-7188.3063 	-0.0022043361 	
-6913.272 	-0.002097749 	
-6638.2438 	-0.0020155938 	
-6363.2235 	-0.0019585407 	
-6088.198 	-0.0018696541 	
-5813.1751 	-0.0017934522 	
-5538.1617 	-0.0017041894 	
-5263.1289 	-0.0016541054 	
-4988.1045 	-0.0015724567 	
-4713.0873 	-0.0015084204 	
-4438.0561 	-0.0014372362 	
-4163.0328 	-0.0013609756 	
-3888.0139 	-0.001290585 	
-3612.9922 	-0.0012211683 	
-3337.9107 	-0.0011418008 	
-3060.1901 	-0.0010734667 	
-2785.1662 	-0.00098016079 	
-2510.1481 	-0.00094008352 	
-2235.1447 	-0.00085543356 	
-1960.134 	-0.00076687216 	
-1685.1324 	-0.00070396604 	
-1410.1111 	-0.0006202508 	
-1135.1466 	-0.00052571767 	
-977.39831 	-0.00049333011 	
-927.47662 	-0.00047333241 	
-877.4799 	-0.00046248075 	
-826.98111 	-0.00043987004 	
-776.98122 	-0.00043027491 	
-726.98101 	-0.00041391579 	
-676.97207 	-0.00039567255 	
-626.9683 	-0.0003844887 	
-576.97821 	-0.00036304794 	
-526.97178 	-0.00033567315 	
-492.29388 	-0.00033743088 	
-472.33769 	-0.0003258861 	
-452.3409 	-0.00030939962 	
-432.33697 	-0.00031011592 	
-412.33719 	-0.00031829276 	
-392.35018 	-0.00030035561 	
-372.35965 	-0.00029305171 	
-352.36294 	-0.00028438933 	
-332.28513 	-0.00027716527 	
-312.17094 	-0.00027436893 	
-292.17851 	-0.00026538433 	
-272.17972 	-0.00026388319 	
-252.19085 	-0.00025169161 	
-232.19232 	-0.00024383314 	
-212.19685 	-0.00023971149 	
-192.202 	-0.00022902804 	
-172.21712 	-0.00022729182 	
-152.08949 	-0.00021403971 	
-132.00664 	-0.00021028038 	
-111.81159 	-0.00020323711 	
-96.70889 	-0.00019611792 	
-86.720303 	-0.00018207491 	
-76.716377 	-0.00018400286 	
-66.717841 	-0.00018238352 	
-56.722524 	-0.00018278414 	
-46.715254 	-0.00017638491 	
-36.721276 	-0.00016314735 	
-26.627432 	-0.00016133955 	
-16.624474 	-0.00015968066 	
-6.6243309 	-0.00015873394 	
 3.38778 	-0.00015555658 	
 13.387076 	-0.00014884503 	
 23.391407 	-0.00014137654 	
 33.38477 	-0.00013444666 	
 43.373523 	-0.00013696188 	
 53.374689 	-0.00013218357 	
 63.374722 	-0.00012475384 	
 73.371093 	-0.00012495602 	
 83.380806 	-0.00011415219 	
 93.35639 	-0.00011941944 	
 117.56481 	-0.00010411437 	
 157.88678 	-0.000087131835 	
 197.94495 	-0.000074563372 	
 237.94662 	-0.000061016889 	
 277.94847 	-0.000045674208 	
 317.93074 	-0.000022995648 	
 357.93843 	-0.0000072089561 	
 397.94059 	-0.0000054560136 	
 438.17944 	 0.000023020803 	
 478.31077 	 0.000021097356 	
 521.97514 	 0.000040465272 	
 571.90945 	 0.00005203702 	
 621.91682 	 0.000070358216 	
 671.914 	 0.000082176479 	
 721.91443 	 0.00011863329 	
 771.91781 	 0.00014241384 	
 821.9165 	 0.00014174558 	
 871.92164 	 0.00016240924 	
 921.90672 	 0.00017638155 	
 971.92712 	 0.00017680641 	
 1129.3692 	 0.00023073129 	
 1404.3169 	 0.00030567817 	
 1679.2889 	 0.0003781867 	
 1954.2777 	 0.00048833276 	
 2229.2912 	 0.00052427261 	
 2504.265 	 0.00061423338 	
 2779.2414 	 0.00069695465 	
 3054.2265 	 0.00075381007 	
 3329.2179 	 0.00085035125 	
 3604.2001 	 0.00094574592 	
 3879.8603 	 0.00098334508 	
 4156.9233 	 0.0010674405 	
 4434.0724 	 0.0011256334 	
 4709.6286 	 0.0011984577 	
 4984.6209 	 0.0012893067 	
 5259.5729 	 0.0013786885 	
 5534.5592 	 0.0014561364 	
 5809.5291 	 0.0015320841 	
 6084.5222 	 0.001600838 	
 6359.48 	 0.0016648229 	
 6634.4714 	 0.0017361327 	
 6909.4411 	 0.0018044587 	
 7184.42 	 0.0019030202 	
 7459.3536 	 0.0019648852 	
 7734.3286 	 0.0020341038 	
 8009.3011 	 0.0021129609 	
 8284.2459 	 0.0021945704 	
 8559.1903 	 0.002269735 	
 8834.1156 	 0.0023218682 	
 9109.0132 	 0.0024095913 	
 9383.9265 	 0.0024932596 	
 9658.8034 	 0.0025635507 	
 9933.6556 	 0.0026394151 	
 10208.509 	 0.002719314 	
 10483.333 	 0.0027691149 	
 10758.156 	 0.002865604 	
 11032.951 	 0.0029265914 	
 11312.119 	 0.0030125072 	
 11587.993 	 0.0030824276 	
 11862.643 	 0.0031529327 	

	
	
