Start Time:  11/9/2018 6:06:22 PM         Time Completed:  11/9/2018 7:18:34 PM     Elapsed Time:  01:12:12
Sample ID:     BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 

Experiment:    C:\IDEASVSM\Default UserID\Experiments\HysCoFe2O4_Completa\HysCoFe2O4_Completa.exp
Data File:     C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #3.txt
Plot File:     C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #3.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\HysCoFe2O4_Completa\HysCoFe2O4_Completa.stp
VSM Data File: C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #3.dat

***DATA***

Field(Oe)	 Moment(emu)	
-4.5469018 	 0.00017834586 	
-3.6255534 	 0.00018412112 	
-2.7143841 	 0.00018415277 	
-1.8073274 	 0.0001776329 	
-0.89708337 	 0.00017369479 	
 0.011719623 	 0.00017873287 	
 0.91932611 	 0.00018223891 	
 1.8388584 	 0.00018209945 	
 2.7573599 	 0.00018125855 	
 3.6794691 	 0.00018564853 	
 4.5839523 	 0.0001838205 	
 7.17196 	 0.00018086814 	
 11.920627 	 0.00018131435 	
 16.6728 	 0.0001855849 	
 21.402707 	 0.00018571168 	
 26.171522 	 0.00018496082 	
 30.918085 	 0.00019244871 	
 35.66813 	 0.00019190924 	
 40.446027 	 0.00019174229 	
 45.211671 	 0.00019812986 	
 49.965578 	 0.00019803369 	
 54.71903 	 0.00019818452 	
 59.412085 	 0.0001980884 	
 64.219997 	 0.00019777685 	
 68.967158 	 0.00020218495 	
 73.719931 	 0.00020525583 	
 78.463693 	 0.00020398952 	
 83.202738 	 0.00020798034 	
 87.960488 	 0.00021439336 	
 92.703001 	 0.00020730289 	
 97.425283 	 0.00021663766 	
 109.49854 	 0.00022108015 	
 129.50207 	 0.00022857434 	
 149.50154 	 0.00023433978 	
 169.48652 	 0.000236881 	
 189.49779 	 0.00024478727 	
 209.48916 	 0.00025200563 	
 229.49575 	 0.00025676658 	
 249.50472 	 0.00027486854 	
 269.49882 	 0.00027559863 	
 289.48103 	 0.00028368846 	
 309.48274 	 0.00029218672 	
 329.47932 	 0.00030293472 	
 349.48269 	 0.00030453998 	
 369.47554 	 0.00031514943 	
 389.47115 	 0.00032605421 	
 409.46579 	 0.00032822424 	
 429.46692 	 0.00033535983 	
 449.45686 	 0.00034147677 	
 469.4589 	 0.00035343504 	
 489.4507 	 0.0003523656 	
 511.71451 	 0.00036686197 	
 536.72203 	 0.00037025039 	
 561.73111 	 0.00038011028 	
 586.73231 	 0.00038921413 	
 611.72625 	 0.00039818556 	
 636.73234 	 0.00040473024 	
 661.97719 	 0.00041658129 	
 687.01678 	 0.00041860385 	
 712.23486 	 0.00043498345 	
 737.23159 	 0.00043776707 	
 762.23712 	 0.00044852781 	
 787.40842 	 0.00045816024 	
 812.48517 	 0.00046434811 	
 837.48185 	 0.00046996112 	
 862.47484 	 0.0004813012 	
 887.48019 	 0.00048614575 	
