Start Time:  11/10/2018 3:44:02 AM        Time Completed:  11/10/2018 4:56:13 AM    Elapsed Time:  01:12:11
Sample ID:     BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 

Experiment:    C:\IDEASVSM\Default UserID\Experiments\HysCoFe2O4_Completa\HysCoFe2O4_Completa.exp
Data File:     C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #11.txt
Plot File:     C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #11.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\HysCoFe2O4_Completa\HysCoFe2O4_Completa.stp
VSM Data File: C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #11.dat

***DATA***

Field(Oe)	 Moment(emu)	
-4.7010253 	-0.000062303022 	
-3.7856404 	-0.00006274728 	
-2.8788922 	-0.000061029863 	
-1.9661805 	-0.00005717404 	
-1.0591239 	-0.0000604951 	
-0.14802472 	-0.0000614256 	
 0.76481666 	-0.000066364663 	
 1.6711553 	-0.000067619658 	
 2.5835754 	-0.000063170277 	
 3.4832142 	-0.000062174121 	
 4.4025403 	-0.00006419127 	
 6.9501425 	-0.000060863583 	
 11.686235 	-0.000063226584 	
 16.432945 	-0.000060113019 	
 21.17656 	-0.000055551576 	
 25.937067 	-0.000053949206 	
 30.69239 	-0.000058299829 	
 35.439809 	-0.000056623445 	
 40.181823 	-0.000053016524 	
 44.937428 	-0.000041611726 	
 49.686444 	-0.000043318459 	
 54.425327 	-0.000041828479 	
 59.144536 	-0.000037562514 	
 63.925522 	-0.000040798748 	
 68.671191 	-0.000040142694 	
 73.431172 	-0.000035518501 	
 78.1807 	-0.000030663853 	
 82.927061 	-0.000032828942 	
 87.677399 	-0.000031604412 	
 92.410698 	-0.000029328052 	
 97.149452 	-0.000020494017 	
 108.67486 	-0.000027313733 	
 128.63755 	-0.000016953864 	
 148.6473 	-0.0000062921728 	
 168.64576 	 0.000000024301976 	
 188.65058 	 0.0000087251432 	
 208.64407 	 0.000019253991 	
 228.64118 	 0.000018100027 	
 248.64837 	 0.000027380226 	
 268.63978 	 0.000034894176 	
 288.64623 	 0.000044556447 	
 308.63275 	 0.000047087916 	
 328.62799 	 0.000054333847 	
 348.62512 	 0.000065168749 	
 368.6192 	 0.000073330358 	
 388.6234 	 0.000077799976 	
 408.62091 	 0.000084105172 	
 428.62163 	 0.000092341891 	
 448.59448 	 0.00010002542 	
 468.59889 	 0.00010257931 	
 488.59281 	 0.00010878481 	
 510.48308 	 0.00011703257 	
 535.66391 	 0.0001280988 	
 560.66613 	 0.00013896355 	
 585.67304 	 0.00014542408 	
 610.6657 	 0.00015028763 	
 635.67055 	 0.00015642523 	
 660.66321 	 0.00016980939 	
 685.67486 	 0.00017024674 	
 710.67204 	 0.000184014 	
 735.68389 	 0.00018979065 	
 760.68241 	 0.00019596986 	
 785.68071 	 0.00020363337 	
 810.6812 	 0.00021094193 	
 835.68062 	 0.00021995291 	
 860.68066 	 0.00022875609 	
 885.67634 	 0.00023941204 	
 910.68363 	 0.00024677473 	
 935.6816 	 0.00024905997 	
 960.68266 	 0.00025656219 	
 985.68131 	 0.00026479024 	
 1123.3114 	 0.00030481331 	
 1398.0567 	 0.00038663166 	
 1673.0626 	 0.00045738577 	
 1948.1 	 0.00053204336 	
 2223.1023 	 0.00060724565 	
 2498.0942 	 0.00067980154 	
 2773.0558 	 0.0007554899 	
 3048.0517 	 0.00081872682 	
 3323.0272 	 0.00091419857 	
 3598.0265 	 0.00096845057 	
 3872.9827 	 0.0010502198 	
 4147.9596 	 0.00110896 	
 4422.9198 	 0.00120467 	
 4697.8912 	 0.0012767501 	
 4972.8818 	 0.0013411501 	
 5247.8562 	 0.0014169312 	
 5522.8334 	 0.0015039414 	
 5798.6041 	 0.0015661541 	
 6075.5216 	 0.0016277979 	
 6350.4826 	 0.0017230579 	
 6625.467 	 0.0017845218 	
 6900.4364 	 0.0018592884 	
 7175.3922 	 0.001933973 	
 7450.3718 	 0.0020032018 	
 7725.3267 	 0.0020935661 	
 8000.2976 	 0.0021589631 	
 8275.2392 	 0.0022168268 	
 8550.1702 	 0.0022770217 	
 8825.102 	 0.0023687793 	
 9100.0197 	 0.0024454795 	
 9374.9018 	 0.0025058037 	
 9649.8099 	 0.0025698141 	
 9924.6435 	 0.0026502185 	
 10199.507 	 0.0027226251 	
 10474.336 	 0.0028006075 	
 10749.161 	 0.0028787339 	
 11023.971 	 0.0029410003 	
 11298.799 	 0.0030206748 	
 11573.553 	 0.0030740725 	
 11848.318 	 0.0031636476 	
 11860.965 	 0.0031650586 	
 11585.515 	 0.003098153 	
 11309.996 	 0.0030257557 	
 11034.614 	 0.0029501725 	
 10759.266 	 0.0028783104 	
 10483.984 	 0.0028029807 	
 10208.739 	 0.0027301905 	
 9933.5076 	 0.0026719549 	
 9658.3209 	 0.0025953669 	
 9383.1681 	 0.0025275152 	
 9108.0533 	 0.0024480905 	
 8832.0641 	 0.0023855213 	
 8555.1171 	 0.0023242036 	
 8280.0698 	 0.0022429581 	
 8002.8259 	 0.0021748015 	
 7727.208 	 0.0021007186 	
 7452.1778 	 0.0020255611 	
 7177.1628 	 0.0019541916 	
 6902.1235 	 0.0018817219 	
 6627.1019 	 0.0018121436 	
 6352.093 	 0.0017349106 	
 6077.0516 	 0.0016613868 	
 5802.0278 	 0.0015917881 	
 5526.992 	 0.0015294107 	
 5251.9821 	 0.0014442685 	
 4976.9512 	 0.0013880143 	
 4701.9349 	 0.0013085437 	
 4426.9298 	 0.001221556 	
