Start Time:  11/10/2018 6:08:26 AM        Time Completed:  11/10/2018 7:20:37 AM    Elapsed Time:  01:12:11
Sample ID:     BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 

Experiment:    C:\IDEASVSM\Default UserID\Experiments\HysCoFe2O4_Completa\HysCoFe2O4_Completa.exp
Data File:     C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #13.txt
Plot File:     C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #13.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\HysCoFe2O4_Completa\HysCoFe2O4_Completa.stp
VSM Data File: C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #13.dat

***DATA***

Field(Oe)	 Moment(emu)	
-4.5160565 	-0.000061342172 	
-3.6038589 	-0.000060124077 	
-2.6876515 	-0.000068235609 	
-1.7802864 	-0.000064754782 	
-0.87569731 	-0.00006371275 	
 0.027780017 	-0.000064332104 	
 0.94983632 	-0.00006335572 	
 1.8517428 	-0.000067186578 	
 2.7594214 	-0.000069642006 	
 3.6659662 	-0.000066768735 	
 4.5751909 	-0.000066699099 	
 7.2706028 	-0.000064554057 	
 12.01556 	-0.000062581517 	
 16.772474 	-0.000059988084 	
 21.543353 	-0.000059132632 	
 26.287069 	-0.000058921591 	
 31.057703 	-0.000058265758 	
 35.811661 	-0.000056099998 	
 40.550534 	-0.000055500158 	
 45.308765 	-0.000050995997 	
 50.062002 	-0.000049497378 	
 54.832958 	-0.000051902227 	
 59.589594 	-0.000042519549 	
 64.312869 	-0.00004763238 	
 69.064458 	-0.00004871796 	
 73.810128 	-0.000041699282 	
 78.550027 	-0.000035750528 	
 83.306316 	-0.000044217207 	
 88.051197 	-0.000034197135 	
 92.819967 	-0.000031463783 	
 97.565309 	-0.000029273263 	
 108.89159 	-0.000032809619 	
 128.86572 	-0.000020227135 	
 148.86522 	-0.000013972906 	
 168.9389 	-0.000013342916 	
 189.06757 	-0.00000058580899 	
 209.05837 	 0.0000083424683 	
 229.05882 	 0.000017536904 	
 249.06032 	 0.000023685917 	
 269.0626 	 0.000027728967 	
 289.06003 	 0.000034601214 	
 309.05257 	 0.00003926008 	
 329.0473 	 0.00004944968 	
 349.03753 	 0.000054384357 	
 369.03759 	 0.000069050309 	
 389.03279 	 0.000072178018 	
 409.02665 	 0.0000761403 	
 429.02732 	 0.000084020225 	
 449.00835 	 0.000092451621 	
 469.01055 	 0.000098833957 	
 489.02227 	 0.0001052237 	
 510.85013 	 0.00011256576 	
 536.02407 	 0.00011869856 	
 561.02202 	 0.00012541502 	
 586.02497 	 0.00014000883 	
 611.03481 	 0.00014666571 	
 636.03704 	 0.00015083379 	
 661.023 	 0.00016248051 	
 686.03269 	 0.0001679579 	
 711.03034 	 0.00018196062 	
 736.02449 	 0.00018843433 	
 761.04102 	 0.00019483633 	
 786.06947 	 0.00020449388 	
 811.29052 	 0.00020810042 	
 836.28341 	 0.00021374997 	
 861.28797 	 0.00022330249 	
 886.28878 	 0.00023133568 	
 911.29463 	 0.00024012701 	
 936.28998 	 0.00024418048 	
 961.29243 	 0.00025962086 	
 986.2818 	 0.00025906724 	
 1129.9951 	 0.00030632571 	
 1407.2792 	 0.00036762025 	
 1683.2527 	 0.00046014653 	
 1960.5275 	 0.00054281417 	
 2235.5406 	 0.00060570337 	
 2510.5247 	 0.00068960731 	
 2785.5116 	 0.00074915219 	
 3060.4965 	 0.00083926528 	
 3335.4693 	 0.00090384025 	
 3610.4403 	 0.00098183946 	
 3885.4198 	 0.0010486564 	
 4160.3949 	 0.0011201714 	
 4435.3633 	 0.0011892576 	
 4710.3324 	 0.0012723009 	
 4985.3276 	 0.0013396809 	
 5260.2897 	 0.0014124995 	
 5535.2633 	 0.0015029176 	
 5810.2346 	 0.0015685119 	
 6085.2235 	 0.0016415076 	
 6360.19 	 0.0017182066 	
 6635.1539 	 0.0017646261 	
 6910.1376 	 0.0018453574 	
 7185.0892 	 0.0019387394 	
 7460.0577 	 0.0020078799 	
 7735.0249 	 0.0020824795 	
 8009.9799 	 0.0021476154 	
 8285.2256 	 0.0022303797 	
 8562.6062 	 0.0022990985 	
 8837.5408 	 0.0023758729 	
 9112.4459 	 0.002448749 	
 9387.3392 	 0.0025277019 	
 9662.2057 	 0.0025812606 	
 9937.104 	 0.0026607118 	
 10211.939 	 0.002744016 	
 10486.771 	 0.0028264663 	
 10761.576 	 0.0028894097 	
 11036.408 	 0.0029451301 	
 11311.202 	 0.0030333278 	
 11585.985 	 0.0030950062 	
 11860.569 	 0.0031968162 	
 11871.649 	 0.0031728977 	
 11596.837 	 0.0031125384 	
 11321.323 	 0.0030468909 	
 11045.926 	 0.002973007 	
 10770.594 	 0.002900408 	
 10495.289 	 0.002817762 	
 10220.05 	 0.0027427973 	
 9944.8221 	 0.0026777859 	
 9669.62 	 0.0026197901 	
 9394.4973 	 0.0025536914 	
 9119.38 	 0.0024673247 	
 8844.2808 	 0.0023887356 	
 8569.1958 	 0.0023156257 	
 8294.1272 	 0.0022612058 	
 8019.0689 	 0.0021760665 	
 7744.0312 	 0.0021057833 	
 7468.98 	 0.0020397478 	
 7193.9591 	 0.0019646856 	
 6918.9327 	 0.0018912668 	
 6643.9038 	 0.0018168053 	
 6368.8965 	 0.0017423342 	
 6093.8666 	 0.0016720803 	
 5818.8312 	 0.0015977374 	
 5543.8191 	 0.0015174304 	
 5268.7717 	 0.0014425135 	
 4993.7499 	 0.0013551729 	
 4718.738 	 0.0013052281 	
 4443.7141 	 0.0012212792 	
 4168.6958 	 0.0011632479 	
 3893.6641 	 0.0010869692 	
 3618.6418 	 0.0010069154 	
 3343.6262 	 0.00092230253 	
 3068.5845 	 0.0008588615 	
 2793.6002 	 0.00077055317 	
 2518.5443 	 0.00069831051 	
 2243.5411 	 0.00062951251 	
 1968.5276 	 0.00056218368 	
 1693.5288 	 0.00047318499 	
 1418.4973 	 0.00039234135 	
 1143.5222 	 0.00033190176 	
 977.88615 	 0.00026409868 	
 927.91717 	 0.00026038039 	
 877.70124 	 0.0002422523 	
 827.41312 	 0.00022920988 	
 777.41995 	 0.00022785795 	
 727.41097 	 0.00020306219 	
 677.25987 	 0.00016305025 	
 626.91798 	 0.00016957982 	
 576.91164 	 0.00014653742 	
 526.92094 	 0.00013860117 	
 491.69799 	 0.00011475603 	
 471.71127 	 0.00010742913 	
 451.72424 	 0.00010170681 	
 431.72953 	 0.00010016746 	
 411.73339 	 0.000089162711 	
 391.73119 	 0.00008463241 	
 371.73486 	 0.000074863345 	
 351.73965 	 0.00006666457 	
 331.76085 	 0.000057983311 	
 311.7546 	 0.000064212955 	
 291.75155 	 0.000053480675 	
 271.77277 	 0.000034110502 	
 251.7677 	 0.000037948276 	
 231.78047 	 0.000010263872 	
 211.77776 	 0.000023777506 	
 191.78119 	 0.0000073199739 	
 171.78601 	 0.0000078748158 	
 151.76977 	 0.000003896932 	
 131.59072 	-0.0000087411497 	
 111.60331 	-0.000020198013 	
 96.475216 	-0.000030236645 	
 86.482285 	-0.000039304484 	
 76.499105 	-0.00003904287 	
 66.507062 	-0.000040326269 	
 56.539673 	-0.000048144512 	
 46.518838 	-0.000040492213 	
 36.499608 	-0.000053378861 	
 26.498736 	-0.000053315175 	
 16.515456 	-0.00006018274 	
 6.5033123 	-0.000062039746 	
-3.4911951 	-0.000068578175 	
-13.489668 	-0.000076338976 	
-23.506061 	-0.000081433354 	
-33.489663 	-0.000078971072 	
-43.500939 	-0.00008669508 	
-53.489056 	-0.000095670867 	
-63.4922 	-0.000097630999 	
-73.496886 	-0.000099480839 	
-83.50841 	-0.00009980248 	
-93.595546 	-0.00010745801 	
-107.74868 	-0.00011110936 	
-127.71213 	-0.00011685092 	
-147.71221 	-0.00012683741 	
-167.70509 	-0.00014161708 	
-187.71043 	-0.00015566878 	
-207.70486 	-0.00014612568 	
-227.70011 	-0.00016408397 	
-247.69185 	-0.00016897372 	
-267.69531 	-0.00017584768 	
-287.68772 	-0.00019081433 	
-307.68118 	-0.00017985638 	
-327.67755 	-0.00019042471 	
-347.67524 	-0.00020034803 	
-367.66972 	-0.00021159636 	
-387.67077 	-0.00022167124 	
-407.65705 	-0.00023465619 	
-427.64705 	-0.00021998864 	
-447.65005 	-0.00024035447 	
-467.64644 	-0.00023232932 	
-487.64385 	-0.00024227106 	
-521.37718 	-0.00025018498 	
-571.34071 	-0.0002830201 	
-621.34305 	-0.00029568375 	
-671.4 	-0.00029886445 	
-721.83959 	-0.0003328644 	
-771.8415 	-0.00034682763 	
-821.83904 	-0.00035668522 	
-871.83947 	-0.00037813159 	
-921.83374 	-0.00038170633 	
-971.84084 	-0.00039348319 	
-1129.2505 	-0.00043395148 	
-1404.2063 	-0.00054621164 	
-1680.6572 	-0.00060401912 	
-1956.9397 	-0.00070070008 	
-2231.9141 	-0.00076996592 	
-2509.3701 	-0.00084293892 	
-2784.6554 	-0.00093327403 	
-3059.6553 	-0.00099106573 	
-3334.6025 	-0.0010747395 	
-3609.6181 	-0.0011372993 	
-3884.592 	-0.0012147268 	
-4159.5662 	-0.0012878329 	
-4434.5385 	-0.0013637293 	
-4709.5535 	-0.0014197504 	
-4984.5177 	-0.0014962165 	
-5264.3053 	-0.001582403 	
-5539.9632 	-0.0016850658 	
-5814.9346 	-0.0017584924 	
-6089.9077 	-0.0018147642 	
-6364.8818 	-0.0019003175 	
-6639.8563 	-0.0019620577 	
-6914.8202 	-0.0020391722 	
-7189.808 	-0.0021190216 	
-7464.7732 	-0.0022057778 	
-7739.7551 	-0.0022720018 	
-8014.7133 	-0.0023484061 	
-8289.6401 	-0.0024208665 	
-8564.5758 	-0.0024968274 	
-8839.5147 	-0.0025752076 	
-9114.4193 	-0.0026422682 	
-9389.3121 	-0.0027155343 	
-9664.2139 	-0.0028006186 	
-9939.0851 	-0.0028664591 	
-10213.933 	-0.0029549987 	
-10488.765 	-0.0030312341 	
-10763.578 	-0.0030921185 	
-11038.377 	-0.0031800933 	
-11313.149 	-0.0032581219 	
-11587.926 	-0.0033237791 	
-11864.947 	-0.0033880159 	
-11882.662 	-0.0034036996 	
-11607.846 	-0.00332813 	
-11332.335 	-0.003262802 	
-11056.926 	-0.0031926425 	
-10781.608 	-0.0031100931 	
-10506.316 	-0.0030456076 	
-10231.061 	-0.0029519931 	
-9955.828 	-0.0029020893 	
-9680.6437 	-0.0028351803 	
-9405.4899 	-0.0027691036 	
-9130.3746 	-0.0026977252 	
-8855.2756 	-0.0026117347 	
-8580.2211 	-0.0025436427 	
-8305.1192 	-0.0024659797 	
-8030.0862 	-0.0023934481 	
-7755.0421 	-0.0023265635 	
-7480.0043 	-0.002264755 	
-7204.9539 	-0.0021858627 	
-6929.9362 	-0.0021200491 	
-6654.9131 	-0.0020253084 	
-6379.8799 	-0.0019708934 	
-6104.8446 	-0.0018956094 	
-5829.8517 	-0.0018072474 	
-5554.8071 	-0.0017393835 	
-5279.7647 	-0.0016495486 	
-5004.7538 	-0.0016169783 	
-4729.7286 	-0.0015243624 	
-4454.7322 	-0.0014461172 	
-4179.7014 	-0.0013663891 	
-3904.6508 	-0.0012941939 	
-3629.6359 	-0.0012353843 	
-3354.6126 	-0.0011535696 	
-3079.6085 	-0.0010763114 	
-2804.5806 	-0.00099163345 	
-2529.5466 	-0.0009211281 	
-2254.548 	-0.00085851772 	
-1979.5466 	-0.00078055239 	
-1704.5257 	-0.0007150147 	
-1429.5118 	-0.00060666108 	
-1151.9771 	-0.00054051386 	
-983.51113 	-0.0004879809 	
-933.59598 	-0.0004817793 	
-883.5937 	-0.00045529493 	
-833.6051 	-0.00045512059 	
-783.59944 	-0.00043588549 	
-733.61126 	-0.00042135991 	
-683.61396 	-0.00039100451 	
-633.60731 	-0.00038755544 	
-583.59939 	-0.00035875922 	
-533.60861 	-0.00035378499 	
-498.72507 	-0.00033060335 	
-478.77119 	-0.00033102068 	
-458.76524 	-0.00031713679 	
-438.77553 	-0.0003280674 	
-418.78016 	-0.00031271807 	
-398.79037 	-0.00030194091 	
-378.79248 	-0.00029121992 	
-358.79176 	-0.00029195948 	
-338.79788 	-0.00027828691 	
-318.79967 	-0.00028079121 	
-298.81093 	-0.00025253669 	
-278.82722 	-0.00026469252 	
-258.81588 	-0.00025286288 	
-238.82505 	-0.00024443889 	
-218.83658 	-0.00023869404 	
-198.84014 	-0.00022972366 	
-178.83882 	-0.00021451667 	
-158.84738 	-0.00021994744 	
-138.85038 	-0.00021115648 	
-118.85566 	-0.00020171015 	
-103.75941 	-0.00019269871 	
-93.783275 	-0.00019764761 	
-83.779243 	-0.00018754455 	
-73.796231 	-0.00018315227 	
-63.787218 	-0.00017509219 	
-53.793444 	-0.00017338012 	
-43.790707 	-0.00016359361 	
-33.791993 	-0.00016325947 	
-23.797871 	-0.00015805119 	
-13.80357 	-0.00015203663 	
-3.7983039 	-0.00014855909 	
 6.2073839 	-0.00014835146 	
 16.193913 	-0.00014035042 	
 26.19791 	-0.0001365782 	
 36.194065 	-0.00012964163 	
 46.20233 	-0.00013249689 	
 56.235776 	-0.00012628917 	
 66.187775 	-0.00012180941 	
 76.207773 	-0.00011793425 	
 86.201512 	-0.00011315083 	
 110.10673 	-0.000094044566 	
 150.44545 	-0.000093086537 	
 190.44458 	-0.00007664562 	
 230.4361 	-0.000060323842 	
 270.44153 	-0.000037815031 	
 310.43876 	-0.000025665008 	
 350.44142 	-0.000015060789 	
 390.43288 	-0.00000074091799 	
 430.42091 	 0.000010239501 	
 470.42452 	 0.000028854573 	
 514.10245 	 0.000047793543 	
 564.04533 	 0.000048413429 	
 614.03766 	 0.000075259509 	
 664.04219 	 0.000093625786 	
 714.02761 	 0.000094087299 	
 764.0449 	 0.00012489371 	
