Start Time:  11/9/2018 3:42:14 PM         Time Completed:  11/9/2018 4:54:10 PM     Elapsed Time:  01:11:56
Sample ID:     BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 

Experiment:    C:\IDEASVSM\Default UserID\Experiments\HysCoFe2O4_Completa\HysCoFe2O4_Completa.exp
Data File:     C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #1.txt
Plot File:     C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #1.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\HysCoFe2O4_Completa\HysCoFe2O4_Completa.stp
VSM Data File: C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #1.dat

***DATA***

Field(Oe)	 Moment(emu)	
-4.4928197 	 0.00033779916 	
-3.5789771 	 0.00033571725 	
-2.662564 	 0.0003414988 	
-1.7542735 	 0.00033856101 	
-0.851638 	 0.00033607818 	
 0.063715099 	 0.00033925908 	
 0.97127593 	 0.0003362584 	
 1.8729762 	 0.00033998995 	
 2.7866332 	 0.00033767339 	
 3.6929719 	 0.00033722263 	
 4.5958059 	 0.0003397504 	
 7.1864936 	 0.00033644036 	
 11.934852 	 0.00033847339 	
 16.686303 	 0.00034928386 	
 21.438319 	 0.00035278303 	
 26.182999 	 0.00034192788 	
 30.949798 	 0.00034587592 	
 35.678838 	 0.00034684532 	
 40.434959 	 0.00035165529 	
 45.175118 	 0.00035038182 	
 49.93232 	 0.00035310294 	
 54.693083 	 0.00036204832 	
 59.377283 	 0.00036107928 	
 64.191166 	 0.00036221018 	
 68.960208 	 0.00036037768 	
 73.720035 	 0.0003603773 	
 78.481145 	 0.00036297732 	
 83.219467 	 0.00036348103 	
 87.974439 	 0.00036545976 	
 92.739861 	 0.00036593088 	
 97.497561 	 0.00036872158 	
 109.02662 	 0.00037546557 	
 129.17038 	 0.0003827289 	
 149.2137 	 0.00039081457 	
 169.20959 	 0.00040023834 	
 189.21781 	 0.00040983057 	
 209.22087 	 0.00041159352 	
 229.21389 	 0.00042450268 	
 249.20375 	 0.00043374238 	
 269.20397 	 0.00043959507 	
 289.20197 	 0.00044880837 	
 309.20543 	 0.00045379284 	
 329.19821 	 0.00045982858 	
 349.38435 	 0.00046569286 	
 369.38668 	 0.00046888418 	
 389.39 	 0.00048081027 	
 409.38762 	 0.00049181636 	
 429.41016 	 0.00049570427 	
 449.57229 	 0.00049772147 	
 469.56682 	 0.00050471154 	
 489.56758 	 0.00051478553 	
 511.33743 	 0.00052185635 	
 536.32195 	 0.00053644214 	
 561.33098 	 0.00054414795 	
 586.32373 	 0.00054634677 	
 611.32842 	 0.00055507789 	
 636.47186 	 0.00055916173 	
 661.5736 	 0.00057172724 	
 686.57285 	 0.00058483409 	
 711.58336 	 0.00058769811 	
 736.57885 	 0.00059137687 	
 761.58026 	 0.000605883 	
 786.59023 	 0.00060242624 	
 811.81829 	 0.00061880016 	
 836.83093 	 0.00062329271 	
 861.83014 	 0.00063540114 	
 886.84064 	 0.000641224 	
 911.83676 	 0.00064827467 	
 936.83899 	 0.00066265367 	
 961.83584 	 0.00066230244 	
 986.83795 	 0.00067777798 	
 1124.4322 	 0.00071956959 	
 1400.6187 	 0.0007933458 	
 1676.9503 	 0.00087550963 	
 1951.9793 	 0.00094986606 	
 2226.9988 	 0.0010489903 	
 2501.9876 	 0.0011168825 	
 2776.9512 	 0.0011817735 	
 3051.9371 	 0.0012757101 	
 3326.9186 	 0.0013374171 	
 3601.8863 	 0.0014176067 	
 3876.8875 	 0.001499458 	
 4151.8309 	 0.0015738766 	
 4426.7988 	 0.0016381768 	
 4701.7768 	 0.0017274606 	
 4976.7641 	 0.001798757 	
 5251.7377 	 0.0018734809 	
