Start Time:  11/9/2018 4:54:10 PM         Time Completed:  11/9/2018 6:06:22 PM     Elapsed Time:  01:12:12
Sample ID:     BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 

Experiment:    C:\IDEASVSM\Default UserID\Experiments\HysCoFe2O4_Completa\HysCoFe2O4_Completa.exp
Data File:     C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #2.txt
Plot File:     C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #2.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\HysCoFe2O4_Completa\HysCoFe2O4_Completa.stp
VSM Data File: C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #2.dat

***DATA***

Field(Oe)	 Moment(emu)	
-4.5463876 	 0.00025230012 	
-3.6232914 	 0.00024894101 	
-2.7100657 	 0.00025475295 	
-1.8061964 	 0.00025147875 	
-0.89862563 	 0.00025002655 	
 0.014087002 	 0.0002507388 	
 0.91922304 	 0.00025170224 	
 1.8359723 	 0.00025315254 	
 2.7381879 	 0.00024691556 	
 3.6543187 	 0.0002550791 	
 4.5563282 	 0.00025143475 	
 7.2763749 	 0.00025418317 	
 12.02731 	 0.00025084532 	
 16.789687 	 0.00025764669 	
 21.536189 	 0.00025609769 	
 26.28007 	 0.00026025543 	
 31.037419 	 0.00026267632 	
 35.778867 	 0.00026399961 	
 40.539465 	 0.00025910767 	
 45.274478 	 0.00026354623 	
 50.028951 	 0.00026470678 	
 54.788788 	 0.0002690051 	
 59.484623 	 0.00027094632 	
 64.274516 	 0.00026964862 	
 69.035886 	 0.00027355698 	
 73.76364 	 0.00027087938 	
 78.532884 	 0.00027996815 	
 83.264668 	 0.00028134174 	
 88.024272 	 0.00028264724 	
 92.787892 	 0.00028082098 	
 97.55033 	 0.00027972935 	
 108.91913 	 0.00028151875 	
 128.88569 	 0.00029211109 	
 149.05148 	 0.00030245705 	
 169.18025 	 0.00031082471 	
 189.28242 	 0.00032293579 	
 209.28697 	 0.00032588185 	
 229.28035 	 0.00033155334 	
 249.28066 	 0.00034459076 	
 269.27636 	 0.00034861759 	
 289.42152 	 0.00035835826 	
 309.47255 	 0.00036403685 	
 329.47 	 0.00037106086 	
 349.4726 	 0.00037370527 	
 369.46169 	 0.00038444516 	
 389.45278 	 0.00039593603 	
 409.45205 	 0.00039712441 	
 429.43985 	 0.00040836752 	
 449.43832 	 0.00041429918 	
 469.43728 	 0.00041763584 	
 489.42534 	 0.00042853937 	
 511.0468 	 0.00043317156 	
 536.20339 	 0.00043842839 	
 561.20767 	 0.00045330075 	
 586.21217 	 0.0004607479 	
 611.21362 	 0.0004686665 	
 636.22784 	 0.00047249786 	
 661.22338 	 0.00048603313 	
 686.22566 	 0.00049229435 	
 711.21513 	 0.00050116521 	
 736.38865 	 0.00050540507 	
 761.46569 	 0.00051422936 	
 786.47982 	 0.00052396315 	
 811.46761 	 0.00052746599 	
 836.47804 	 0.00053447208 	
 861.47462 	 0.00054636588 	
 886.47514 	 0.0005595259 	
 911.47651 	 0.00055745511 	
 936.47103 	 0.00056737174 	
 961.48665 	 0.00057391746 	
 986.46971 	 0.00058250164 	
 1128.9074 	 0.00062102186 	
 1403.8561 	 0.00071007265 	
 1678.8732 	 0.0007948372 	
 1953.8902 	 0.00087062014 	
 2228.9098 	 0.00094346909 	
 2503.8867 	 0.0010181045 	
 2778.8731 	 0.0011018377 	
 3053.8371 	 0.0011814517 	
 3328.8267 	 0.0012463676 	
 3603.8101 	 0.0013341113 	
 3878.7806 	 0.0014043732 	
 4153.7419 	 0.001474046 	
 4428.7242 	 0.0015522743 	
 4703.7073 	 0.0016198416 	
 4978.6689 	 0.0017084473 	
 5253.6458 	 0.0017855163 	
 5528.6271 	 0.0018708558 	
 5803.5889 	 0.0019212368 	
 6078.5658 	 0.0020251052 	
 6353.5288 	 0.0020969816 	
 6628.4915 	 0.0021710868 	
 6903.4803 	 0.0022207775 	
 7178.4573 	 0.0023023235 	
 7453.4111 	 0.0023890687 	
 7728.3747 	 0.0024530872 	
 8003.3299 	 0.0025345138 	
 8281.0363 	 0.0026135534 	
 8555.9565 	 0.0026950185 	
 8830.8945 	 0.0027548298 	
 9105.8223 	 0.0028330024 	
 9380.7077 	 0.0028964787 	
 9655.573 	 0.0029804355 	
 9930.4565 	 0.0030326135 	
 10205.291 	 0.0031213055 	
 10480.13 	 0.0031902649 	
 10754.963 	 0.0032492489 	
 11029.781 	 0.0033377306 	
 11304.57 	 0.0033846259 	
 11579.338 	 0.0034654228 	
 11854.08 	 0.0035516626 	
 11866.224 	 0.0035423761 	
 11591.035 	 0.0034744413 	
 11315.525 	 0.0033936333 	
 11040.128 	 0.0033208518 	
 10764.778 	 0.0032651147 	
 10489.527 	 0.0031935722 	
 10214.251 	 0.0031117421 	
 9939.043 	 0.0030628359 	
 9663.8507 	 0.0029830971 	
 9388.7204 	 0.0029000832 	
 9113.5919 	 0.0028416994 	
 8838.269 	 0.0027711068 	
 8560.6438 	 0.0026871294 	
 8285.6096 	 0.0026016359 	
 8010.5399 	 0.0025323123 	
 7735.4873 	 0.0024557749 	
 7460.449 	 0.0024061696 	
 7185.4293 	 0.0023245046 	
 6910.4028 	 0.0022356628 	
 6635.3744 	 0.0021703398 	
 6360.3376 	 0.002092246 	
 6085.323 	 0.0020253269 	
 5810.2934 	 0.0019425425 	
 5535.2686 	 0.0018699707 	
 5260.2482 	 0.0017964338 	
 4985.2302 	 0.0017221279 	
 4710.1915 	 0.0016485052 	
 4435.1777 	 0.0015670664 	
 4160.1575 	 0.0014942014 	
 3885.1183 	 0.0014118021 	
 3610.1095 	 0.0013478895 	
 3335.0857 	 0.0012851517 	
 3060.0684 	 0.0011742027 	
 2785.0445 	 0.0011115745 	
 2510.018 	 0.0010122774 	
 2235.0016 	 0.00094308089 	
 1960.0115 	 0.00087376433 	
 1684.9994 	 0.00078986553 	
 1409.9911 	 0.00074139751 	
 1134.9994 	 0.00066940147 	
 976.36367 	 0.00058560667 	
 926.42647 	 0.00056773303 	
 876.41598 	 0.00055281131 	
 826.41717 	 0.00053117155 	
 776.42065 	 0.0005158011 	
 726.11511 	 0.00051567593 	
 675.92318 	 0.00048083734 	
 625.90909 	 0.00046478787 	
 575.92097 	 0.00044508745 	
 525.91807 	 0.00044039192 	
 490.96712 	 0.00041467039 	
 470.99983 	 0.00042108476 	
 450.99742 	 0.00039936561 	
 431.00723 	 0.0003916934 	
 411.00914 	 0.00039079614 	
 391.0198 	 0.00038239527 	
 371.02446 	 0.00037326392 	
 351.03161 	 0.00037869596 	
 331.0369 	 0.00036160699 	
 311.04382 	 0.0003546799 	
 291.03572 	 0.0003442316 	
 270.89323 	 0.00032984552 	
 250.85292 	 0.00033710831 	
 230.85821 	 0.00032621093 	
 210.86265 	 0.00031310496 	
 190.86283 	 0.000310441 	
 170.8762 	 0.00029842428 	
 150.8742 	 0.00030072528 	
 130.88264 	 0.00028326943 	
 110.89 	 0.00027622539 	
 95.710735 	 0.00026522544 	
 85.64254 	 0.00026009238 	
 75.589482 	 0.00025591358 	
 65.582609 	 0.00025426236 	
 55.575372 	 0.0002449541 	
 45.585478 	 0.00025035894 	
 35.591422 	 0.00024054144 	
 25.599138 	 0.00023290794 	
 15.581338 	 0.00023479728 	
 5.5880062 	 0.00022791856 	
-4.4016834 	 0.00022547352 	
-14.40783 	 0.00021588463 	
-24.409112 	 0.00021616908 	
-34.41457 	 0.00021367089 	
-44.404119 	 0.00020435748 	
-54.408712 	 0.00019953601 	
-64.412782 	 0.00018953882 	
-74.409749 	 0.00019131117 	
-84.408852 	 0.00018226628 	
-94.404338 	 0.00017880458 	
-108.6379 	 0.00017812715 	
-128.60764 	 0.00016594381 	
-148.60976 	 0.0001522275 	
-168.59996 	 0.00014506923 	
-188.59237 	 0.00013972602 	
-208.59216 	 0.00012807955 	
-228.58667 	 0.00012459729 	
-248.60217 	 0.00012420108 	
-268.59673 	 0.00010792985 	
-288.58701 	 0.000097513689 	
-308.5778 	 0.000089934009 	
-328.57427 	 0.000084174579 	
-348.56475 	 0.000075281661 	
-368.56472 	 0.000065473713 	
-388.56196 	 0.000060483431 	
-408.74954 	 0.000054226762 	
-428.74057 	 0.000037859265 	
-448.73935 	 0.000039360895 	
-468.74129 	 0.000040126306 	
-488.73767 	 0.000023968073 	
-522.61392 	 0.000037282996 	
-572.58562 	 0.00000037163998 	
-622.59374 	-0.000018462374 	
-672.60029 	-0.00004437485 	
-722.60056 	-0.000063091349 	
-772.58966 	-0.000071266806 	
-822.60326 	-0.00009402805 	
-872.58722 	-0.00011261737 	
-922.5823 	-0.00012766628 	
-972.58961 	-0.00014609777 	
-1125.609 	-0.00018231405 	
-1400.4427 	-0.00028079715 	
-1675.4243 	-0.00033448732 	
-1950.3912 	-0.00041904589 	
-2225.3789 	-0.00050187733 	
-2500.3721 	-0.00058719014 	
-2775.3499 	-0.00067322218 	
-3050.3429 	-0.00075519182 	
-3325.327 	-0.00082852777 	
-3600.3148 	-0.00090040321 	
-3876.4989 	-0.0010013594 	
-4153.0276 	-0.0010770833 	
-4428.0183 	-0.0011489459 	
-4703.0013 	-0.0012306237 	
-4977.9831 	-0.0012921507 	
-5252.9613 	-0.0013821833 	
-5527.9208 	-0.0014646855 	
-5802.8978 	-0.0015612741 	
-6077.8891 	-0.0016189822 	
-6352.8399 	-0.0016993494 	
-6627.8291 	-0.0017765898 	
-6902.7922 	-0.0018422973 	
-7177.7754 	-0.001918781 	
-7452.7501 	-0.0020031395 	
-7727.7013 	-0.0020829229 	
-8002.6813 	-0.0021717915 	
-8277.6155 	-0.0022552961 	
-8552.5475 	-0.0023411433 	
-8827.4783 	-0.0023967748 	
-9102.3903 	-0.0024658414 	
-9377.2913 	-0.0025608597 	
-9652.1743 	-0.0026312273 	
-9927.0366 	-0.002700518 	
-10201.885 	-0.0027700903 	
-10476.724 	-0.0028348551 	
-10753.537 	-0.0029157293 	
-11029.083 	-0.003001367 	
-11303.863 	-0.0030843459 	
-11580.859 	-0.0031596884 	
-11856.108 	-0.0032142189 	
-11871.071 	-0.0032286604 	
-11595.661 	-0.0031653813 	
-11320.141 	-0.0030882849 	
-11044.747 	-0.0030110224 	
-10769.395 	-0.0029515649 	
-10494.121 	-0.0028585515 	
-10218.861 	-0.0027755552 	
-9943.6454 	-0.0027235197 	
-9666.4249 	-0.002667842 	
-9390.5604 	-0.0025824126 	
-9115.4403 	-0.0025218155 	
-8840.3449 	-0.0024364223 	
-8564.5745 	-0.0023484272 	
-8287.4487 	-0.002279069 	
-8012.3878 	-0.0022136405 	
-7737.3427 	-0.0021517125 	
-7462.314 	-0.0020755518 	
-7187.2695 	-0.0020024129 	
-6912.2703 	-0.001941183 	
-6637.2352 	-0.0018340168 	
-6362.2209 	-0.0017704798 	
-6087.1884 	-0.0017135307 	
-5812.1597 	-0.001636908 	
-5537.1363 	-0.0015535976 	
-5262.1172 	-0.0014563672 	
-4987.084 	-0.0013873654 	
-4712.0509 	-0.0013239073 	
-4437.0521 	-0.001242583 	
-4162.0224 	-0.0011771614 	
-3886.9878 	-0.0010816782 	
-3611.9616 	-0.0010316493 	
-3334.5292 	-0.00093932975 	
-3059.1819 	-0.00086451282 	
-2784.1509 	-0.00078166055 	
-2509.1297 	-0.00071460126 	
-2234.1195 	-0.00064611984 	
-1959.1293 	-0.00054677786 	
-1684.098 	-0.00047449651 	
-1409.1005 	-0.00039321283 	
-1134.1255 	-0.00030242447 	
-976.86331 	-0.00024989943 	
-926.90845 	-0.00023627262 	
-876.90719 	-0.00022264469 	
-826.91849 	-0.00019940489 	
-776.91167 	-0.00018871719 	
-726.91611 	-0.00017890329 	
-676.41859 	-0.00015344311 	
-626.40956 	-0.00014747756 	
-576.41071 	-0.00012446224 	
-526.41294 	-0.00010532183 	
-491.32346 	-0.000090078188 	
-471.35064 	-0.000090903093 	
-451.36002 	-0.000073293242 	
-431.36938 	-0.000074656928 	
-411.36373 	-0.000056458188 	
-391.37126 	-0.000051857611 	
-371.37963 	-0.000058667132 	
-351.3826 	-0.000051669804 	
-331.39645 	-0.000038988471 	
-311.39194 	-0.000027159356 	
-291.39178 	-0.000023370445 	
-271.40793 	-0.000021866024 	
-251.40824 	-0.000017322737 	
-231.40589 	-0.0000017686132 	
-211.42634 	 0.0000027149971 	
-191.41563 	 0.0000088632167 	
-171.43517 	 0.000017885211 	
-151.43039 	 0.000033649598 	
-131.44796 	 0.000031859131 	
-111.43449 	 0.000041115088 	
-96.304287 	 0.000053311177 	
-86.311787 	 0.000054945155 	
-76.31323 	 0.000052901241 	
-66.32438 	 0.000069651208 	
-56.321752 	 0.000064977633 	
-46.322102 	 0.000065714212 	
-36.31762 	 0.000079196848 	
-26.327873 	 0.000072103403 	
-16.326509 	 0.00008887543 	
-6.328936 	 0.000084772398 	
 3.6852521 	 0.000096154639 	
 13.681046 	 0.00010247924 	
 23.676188 	 0.00010709361 	
 33.678679 	 0.000099857657 	
 43.684265 	 0.00011141812 	
 53.687852 	 0.00011054286 	
 63.701938 	 0.00012207433 	
 73.749585 	 0.00011789654 	
 83.879187 	 0.00012679151 	
 93.907948 	 0.00013829507 	
 117.03137 	 0.00014182109 	
 156.97287 	 0.00016709296 	
 197.31234 	 0.00016481581 	
 237.3714 	 0.00019328892 	
 277.37102 	 0.00021468547 	
 317.36691 	 0.00021679767 	
 357.36463 	 0.00022118823 	
 397.35952 	 0.00024628348 	
 437.3537 	 0.00026459413 	
 477.35349 	 0.00028058325 	
 521.3331 	 0.00029477085 	
 571.29876 	 0.00030604497 	
 621.29027 	 0.00034733018 	
 671.28523 	 0.00034694915 	
 721.28515 	 0.00036487117 	
 771.29196 	 0.00038377683 	
 821.29386 	 0.00039041104 	
 871.29 	 0.00040843557 	
 921.29119 	 0.00043131221 	
 971.28627 	 0.00045393243 	
 1122.2255 	 0.00050130213 	
 1396.9348 	 0.00060433747 	
 1671.9007 	 0.00064951585 	
 1946.9075 	 0.00076737126 	
 2221.8916 	 0.0008213303 	
 2496.8736 	 0.00090134966 	
 2771.8522 	 0.00098573608 	
 3046.8354 	 0.0010720999 	
 3321.836 	 0.0011674417 	
 3596.8058 	 0.0012170533 	
 3871.7854 	 0.0013055639 	
 4146.7655 	 0.0013533721 	
 4421.78 	 0.0014236908 	
 4696.7358 	 0.0015265456 	
 4971.7226 	 0.0015836458 	
 5246.6975 	 0.001665329 	
 5521.6854 	 0.0017590019 	
 5796.6348 	 0.001849479 	
 6071.6147 	 0.0019318815 	
 6346.6341 	 0.0019968578 	
 6621.567 	 0.002062762 	
 6896.5561 	 0.0021551378 	
 7171.5159 	 0.0022225785 	
 7446.4765 	 0.0023045042 	
 7721.4643 	 0.0023556941 	
 7996.3949 	 0.002450789 	
 8271.3589 	 0.0025341989 	
 8546.2897 	 0.0026082836 	
 8821.2445 	 0.0026845942 	
 9096.1432 	 0.0027581774 	
 9371.0453 	 0.0028373607 	
 9645.9377 	 0.0028984143 	
 9920.7907 	 0.0029672757 	
 10195.631 	 0.0030587647 	
 10470.461 	 0.0031271085 	
 10745.279 	 0.003199776 	
 11020.059 	 0.0032956042 	
 11294.845 	 0.0033499999 	
 11569.602 	 0.0034507035 	
 11844.346 	 0.0035159543 	

	
	
