Start Time:  11/10/2018 8:33:04 AM        Time Completed:  11/10/2018 9:46:11 AM    Elapsed Time:  01:13:07
Sample ID:     BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 

Experiment:    C:\IDEASVSM\Default UserID\Experiments\HysCoFe2O4_Completa\HysCoFe2O4_Completa.exp
Data File:     C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #15.txt
Plot File:     C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #15.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\HysCoFe2O4_Completa\HysCoFe2O4_Completa.stp
VSM Data File: C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #15.dat

***DATA***

Field(Oe)	 Moment(emu)	
-4.5192438 	-0.000064845784 	
-3.615066 	-0.000070319496 	
-2.6995783 	-0.000066871159 	
-1.791185 	-0.000064476766 	
-0.88782979 	-0.000065720536 	
 0.029019494 	-0.000071086469 	
 0.93829192 	-0.000066918559 	
 1.8378276 	-0.000075192728 	
 2.7524123 	-0.000064593206 	
 3.66844 	-0.000067124599 	
 4.5741602 	-0.000066094379 	
 7.1231025 	-0.000066024256 	
 11.869502 	-0.00006278138 	
 16.613738 	-0.000064367966 	
 21.355499 	-0.000059704571 	
 26.113896 	-0.000059006401 	
 30.861095 	-0.000055884663 	
 35.614332 	-0.000057054275 	
 40.362678 	-0.000054580767 	
 45.12271 	-0.000053598474 	
 49.87219 	-0.000049292124 	
 54.609065 	-0.000047854257 	
 59.401326 	-0.000049731197 	
 64.09747 	-0.000045419731 	
 68.858583 	-0.000040189621 	
 73.604408 	-0.000039846492 	
 78.34405 	-0.000040607273 	
 83.108014 	-0.000036368242 	
 87.861544 	-0.000036217502 	
 92.620685 	-0.000032470486 	
 97.344973 	-0.00003155169 	
 109.38158 	-0.000030282512 	
 129.3832 	-0.000023467677 	
 149.37335 	-0.00001759909 	
 169.41177 	-0.0000025826127 	
 189.57466 	 0.0000046434238 	
 209.5876 	 0.000012640788 	
 229.58575 	 0.000013534489 	
 249.58503 	 0.000022638517 	
 269.57197 	 0.000031231093 	
 289.5699 	 0.00003540527 	
 309.5678 	 0.000045494474 	
 329.5617 	 0.000051786349 	
 349.55497 	 0.000054854298 	
 369.55786 	 0.00006615847 	
 389.5431 	 0.000073283751 	
 409.54644 	 0.000078630492 	
 429.54993 	 0.000089115433 	
 449.53534 	 0.000096541538 	
 469.52637 	 0.000097234796 	
 489.52898 	 0.00010509239 	
 510.94332 	 0.00010926798 	
 535.90236 	 0.00012776365 	
 560.89358 	 0.00013119828 	
 585.90018 	 0.00013375678 	
 610.89896 	 0.0001440626 	
 635.89877 	 0.00015431783 	
 660.9031 	 0.00015541863 	
 685.89927 	 0.0001697942 	
 710.89902 	 0.00017598196 	
 735.90522 	 0.00017839047 	
 760.90056 	 0.00019248206 	
 785.91178 	 0.0002007112 	
 810.91761 	 0.00020561984 	
 835.91019 	 0.00021349351 	
 860.90379 	 0.00022273961 	
 885.90816 	 0.00022905342 	
 910.91056 	 0.00023581157 	
 935.91755 	 0.00024172858 	
 960.91161 	 0.00025421175 	
 985.90764 	 0.00025430666 	
 1123.1181 	 0.00029481008 	
 1399.8177 	 0.00036585089 	
 1674.8187 	 0.00045361158 	
 1949.8355 	 0.00052775965 	
 2224.8428 	 0.00059969265 	
 2499.8479 	 0.00067469379 	
 2774.8099 	 0.0007494447 	
 3049.8006 	 0.00081967147 	
 3324.7722 	 0.00090165934 	
 3599.7584 	 0.00096842515 	
 3874.7341 	 0.0010452259 	
 4149.6789 	 0.0011109104 	
 4424.6717 	 0.0011701555 	
 4699.6428 	 0.0012533565 	
 4974.617 	 0.0013127753 	
 5249.5984 	 0.0013962768 	
 5524.5622 	 0.0014777206 	
 5799.5636 	 0.0015481966 	
 6074.518 	 0.0016455562 	
 6349.4839 	 0.0016864505 	
 6624.4626 	 0.0017776418 	
 6899.4402 	 0.001854291 	
 7174.4274 	 0.0019185531 	
 7451.8628 	 0.0019874 	
 7727.0751 	 0.0020732089 	
 8002.0285 	 0.0021418579 	
 8276.9795 	 0.0022132274 	
 8551.934 	 0.0022700311 	
 8826.8597 	 0.002353144 	
 9101.7756 	 0.0024244309 	
 9376.6378 	 0.0024983263 	
 9651.5332 	 0.0025707357 	
 9926.3873 	 0.0026355228 	
 10201.228 	 0.0027205816 	
 10476.091 	 0.0028055191 	
 10750.898 	 0.0028603755 	
 11025.72 	 0.0029337059 	
 11300.532 	 0.003016946 	
 11575.291 	 0.0030840812 	
 11850.047 	 0.0031672091 	
 11871.532 	 0.0031633241 	
 11596.728 	 0.0030959587 	
 11321.21 	 0.0030188708 	
 11045.826 	 0.0029386628 	
 10770.467 	 0.0028673332 	
 10495.195 	 0.0027967323 	
 10219.946 	 0.0027315574 	
 9944.7119 	 0.0026590135 	
 9669.5412 	 0.0026032358 	
 9394.3834 	 0.0025213839 	
 9119.2728 	 0.0024438629 	
 8844.1769 	 0.0023674023 	
 8569.0749 	 0.0022937388 	
 8294.0049 	 0.0022390395 	
 8018.9528 	 0.0021485497 	
 7743.9106 	 0.0020791177 	
 7467.3326 	 0.0020216597 	
 7191.0957 	 0.0019394623 	
 6916.1025 	 0.0018736807 	
 6641.048 	 0.0017959434 	
 6366.0286 	 0.0017335779 	
 6091.0283 	 0.0016483064 	
