Start Time:  11/10/2018 7:20:37 AM        Time Completed:  11/10/2018 8:33:04 AM    Elapsed Time:  01:12:27
Sample ID:     BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 

Experiment:    C:\IDEASVSM\Default UserID\Experiments\HysCoFe2O4_Completa\HysCoFe2O4_Completa.exp
Data File:     C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #14.txt
Plot File:     C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #14.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\HysCoFe2O4_Completa\HysCoFe2O4_Completa.stp
VSM Data File: C:\IDEASVSM\Default UserID\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15  (ProfileData)\BFO630_AfterEstaSi_Recal600C_300K_91118_SETd15 #14.dat

***DATA***

Field(Oe)	 Moment(emu)	
-4.5331242 	-0.000063679405 	
-3.6248337 	-0.000068584755 	
-2.7165432 	-0.000070736187 	
-1.8061964 	-0.000073687422 	
-0.88978332 	-0.000069813869 	
 0.0062700322 	-0.000073129835 	
 0.92819057 	-0.000070715949 	
 1.8369 	-0.000068100158 	
 2.734168 	-0.000068459103 	
 3.6433928 	-0.000065667958 	
 4.5563281 	-0.000067050014 	
 7.1471189 	-0.000062864604 	
 11.886819 	-0.000064240507 	
 16.645382 	-0.000063921146 	
 21.411056 	-0.00006133861 	
 26.155254 	-0.000056319488 	
 30.887402 	-0.000066061926 	
 35.640587 	-0.000054425597 	
 40.385227 	-0.000052097826 	
 45.141758 	-0.000055427023 	
 49.888046 	-0.000053468979 	
 54.643454 	-0.000044482138 	
 59.360089 	-0.000042822881 	
 64.141539 	-0.000043388239 	
 68.878095 	-0.000041259606 	
 73.64132 	-0.000044564683 	
 78.383742 	-0.00003901705 	
 83.126444 	-0.000038874386 	
 87.899227 	-0.000038884673 	
 92.686683 	-0.000032789618 	
 97.430483 	-0.0000322014 	
 108.90708 	-0.000029182513 	
 128.89784 	-0.000019837803 	
 149.04994 	-0.000014895172 	
 169.10323 	-0.0000014291287 	
 189.09532 	-0.0000031403827 	
 209.09241 	 0.000012735084 	
 229.08898 	 0.000020555394 	
 249.096 	 0.0000219537 	
 269.10399 	 0.00002933027 	
 289.08649 	 0.000036853287 	
 309.08145 	 0.000043325412 	
 329.25495 	 0.000054419602 	
 349.27885 	 0.000053317392 	
 369.27199 	 0.000067092646 	
 389.26427 	 0.000068609986 	
 409.2655 	 0.000072631548 	
 429.26313 	 0.000083457026 	
 449.25491 	 0.00008734682 	
 469.44089 	 0.00010310977 	
 489.45112 	 0.00010376295 	
 511.32154 	 0.00011304138 	
 536.30281 	 0.00012143082 	
 561.36108 	 0.00012458624 	
 586.55688 	 0.00013843105 	
 611.5549 	 0.00014105542 	
 636.56314 	 0.00015435753 	
 661.54788 	 0.0001613702 	
 686.56055 	 0.00016767279 	
 711.56184 	 0.00017376595 	
 736.55986 	 0.00018101618 	
 761.5549 	 0.0001861083 	
 786.56337 	 0.00020059527 	
 811.56027 	 0.00020579702 	
 836.56308 	 0.00021459772 	
 861.56142 	 0.00021885851 	
 886.56825 	 0.00022566645 	
 911.56536 	 0.00023506171 	
 936.55932 	 0.00024912188 	
 961.56661 	 0.00024527983 	
 986.56942 	 0.00025829884 	
 1121.741 	 0.00029843157 	
 1396.3424 	 0.00037995368 	
 1671.354 	 0.00045846775 	
 1946.3717 	 0.00053072334 	
 2221.398 	 0.00058284902 	
 2496.3614 	 0.0006615491 	
 2771.3521 	 0.00074550877 	
 3046.3405 	 0.00082326038 	
 3321.3072 	 0.00088817105 	
 3596.2733 	 0.00096921347 	
 3871.2522 	 0.0010432781 	
 4146.2257 	 0.0011041789 	
 4421.2163 	 0.0011784016 	
 4696.1785 	 0.0012463967 	
 4971.1417 	 0.0013373059 	
 5246.1382 	 0.0013976241 	
 5521.1113 	 0.0014770829 	
 5796.0763 	 0.0015646883 	
 6071.048 	 0.0016219498 	
 6346.0291 	 0.0017060286 	
 6621.011 	 0.0017708923 	
 6895.9714 	 0.0018428808 	
 7171.9467 	 0.0019115934 	
 7448.6455 	 0.0019851309 	
 7723.6379 	 0.0020682495 	
 7998.5495 	 0.0021310566 	
 8273.5109 	 0.0022139563 	
 8548.4501 	 0.0022846237 	
 8823.3933 	 0.0023476908 	
 9098.276 	 0.002424268 	
 9375.4959 	 0.0025025855 	
 9650.8291 	 0.0025717611 	
 9925.6817 	 0.0026585881 	
 10200.542 	 0.0027203153 	
 10475.382 	 0.0027974082 	
 10750.185 	 0.0028690416 	
 11025.022 	 0.0029278165 	
 11299.787 	 0.003005935 	
 11574.592 	 0.0030951354 	
 11849.339 	 0.0031687929 	
 11862.755 	 0.0031568921 	
 11584.88 	 0.0030826804 	
 11309.358 	 0.0030167887 	
 11033.963 	 0.0029556871 	
 10758.648 	 0.0028814256 	
 10483.347 	 0.0027985748 	
 10208.083 	 0.0027283595 	
 9932.8832 	 0.0026516244 	
 9657.6989 	 0.0025862841 	
 9382.5487 	 0.002515237 	
 9107.4106 	 0.0024411761 	
 8832.3165 	 0.0023713453 	
 8557.2401 	 0.002303437 	
 8282.1755 	 0.0022332112 	
 8007.1095 	 0.0021524244 	
 7732.0849 	 0.0020853134 	
 7457.0562 	 0.002027935 	
 7182.0151 	 0.00194643 	
 6906.9776 	 0.0018698277 	
 6631.9715 	 0.00179134 	
 6356.937 	 0.0017147779 	
 6081.9033 	 0.0016575096 	
 5806.8947 	 0.0015700551 	
 5531.8669 	 0.0015116952 	
 5256.8515 	 0.0014187649 	
 4981.8178 	 0.0013544963 	
 4706.7908 	 0.0012953854 	
 4431.7774 	 0.0012047957 	
 4156.7223 	 0.0011319953 	
 3881.7047 	 0.0010667572 	
 3606.7054 	 0.0010032351 	
 3331.6758 	 0.00090010015 	
 3056.6544 	 0.00084068235 	
 2781.6332 	 0.00076367795 	
 2506.6099 	 0.00070264675 	
 2231.5892 	 0.00063837102 	
 1956.5997 	 0.00053321121 	
 1681.5801 	 0.00046390568 	
 1406.5742 	 0.00037286018 	
 1131.6563 	 0.00031339148 	
 977.25323 	 0.00027192651 	
 927.33955 	 0.00024210647 	
 877.33425 	 0.00023759202 	
 827.33502 	 0.00023811688 	
 777.33259 	 0.00021451614 	
 727.25115 	 0.00019124505 	
 676.8427 	 0.00018138954 	
 626.8373 	 0.00015610122 	
 576.82303 	 0.00015248189 	
 526.83803 	 0.00013358645 	
 491.85063 	 0.00011555725 	
 471.88583 	 0.00010090039 	
 451.89654 	 0.00010026354 	
 431.88717 	 0.000099905911 	
 411.70585 	 0.00008442223 	
 391.70453 	 0.000075814007 	
 371.71144 	 0.000073832539 	
 351.71407 	 0.000062783163 	
 331.7208 	 0.000069311411 	
 311.72926 	 0.000054507699 	
 291.72704 	 0.000049742161 	
 271.72901 	 0.000042837399 	
 251.73707 	 0.000036264367 	
 231.74397 	 0.000026608303 	
 211.74894 	 0.000020716359 	
 191.74464 	 0.0000062973268 	
 171.75038 	 0.0000034118932 	
 151.76817 	-0.0000091958772 	
 131.76266 	-0.000011601244 	
 111.77062 	-0.000019572392 	
 96.817612 	-0.000028835861 	
 86.850935 	-0.000031319785 	
 76.838265 	-0.000031771706 	
 66.845449 	-0.000032115873 	
 56.835847 	-0.000047745893 	
 46.773723 	-0.000048939784 	
 36.765201 	-0.000051759044 	
 26.742108 	-0.00005405523 	
 16.750158 	-0.000066393763 	
 6.7498677 	-0.000066008709 	
-3.2508121 	-0.000072246711 	
-13.252982 	-0.000064894815 	
-23.287141 	-0.000077937795 	
-33.341794 	-0.000078852146 	
-43.339683 	-0.000082257885 	
-53.351071 	-0.000084499709 	
-63.349582 	-0.000088657571 	
-73.346031 	-0.00010034128 	
-83.345293 	-0.00010444885 	
-93.34438 	-0.00010714959 	
-107.33121 	-0.00011729356 	
-127.28953 	-0.00011873846 	
-147.28312 	-0.00011731267 	
-167.27868 	-0.00012726572 	
-187.29221 	-0.00013454038 	
-207.27367 	-0.00014307822 	
-227.28249 	-0.000158812 	
-247.27122 	-0.00016150661 	
-267.27746 	-0.00016251606 	
