Start Time:  10/1/2018 3:29:18 PM         Time Completed:  10/1/2018 4:37:33 PM     Elapsed Time:  01:08:14
Sample ID:     BFO_630_SV_300K_MvsH_011018

Experiment:    C:\IDEASVSM\Default UserID\Ciro-nanoDiscos\2018\a-RU_EB_3\a-RU_EB_3.exp
Data File:     C:\IDEASVSM\Default UserID\OSCAR GARZON\V2O3Ni_Inplane\NUEVOS DATOS\100K\BFO_630_SV_300K_MvsH_011018#1.txt
Plot File:     C:\IDEASVSM\Default UserID\OSCAR GARZON\V2O3Ni_Inplane\NUEVOS DATOS\100K\BFO_630_SV_300K_MvsH_011018#1.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Ciro-nanoDiscos\2018\a-RU_EB_3\a-RU_EB_3.stp
VSM Data File: C:\IDEASVSM\Default UserID\OSCAR GARZON\V2O3Ni_Inplane\NUEVOS DATOS\100K\BFO_630_SV_300K_MvsH_011018#1.dat

***DATA***

Field(Oe)	 Moment(emu)	
-270.34794 	-0.00003543406 	
-290.34831 	-0.000038974488 	
-310.35938 	-0.000044811832 	
-330.34607 	-0.000048349962 	
-350.34603 	-0.000054601629 	
-370.337 	-0.000058822618 	
-390.33283 	-0.000065223237 	
-410.32592 	-0.000071045656 	
-430.3222 	-0.000075361052 	
-450.31171 	-0.00007595049 	
-470.30232 	-0.000081154906 	
-490.30396 	-0.000087402901 	
-510.30538 	-0.000095939528 	
-530.29889 	-0.000098257466 	
-550.2813 	-0.000096964693 	
-570.27617 	-0.00010555467 	
-590.27897 	-0.00011159395 	
-610.27714 	-0.00011734278 	
-630.26741 	-0.00012624666 	
-650.26941 	-0.00012683594 	
-670.25716 	-0.00013260172 	
-690.25379 	-0.0001372282 	
-710.25411 	-0.00014209137 	
-730.25052 	-0.00014606139 	
-750.24756 	-0.00015618165 	
-770.23239 	-0.00015854736 	
-790.23535 	-0.00016540544 	
-810.21545 	-0.00017151124 	
-830.21532 	-0.00017808834 	
-850.21943 	-0.00017874543 	
-870.20438 	-0.00018808512 	
-890.34534 	-0.00019121406 	
-910.39889 	-0.00019817806 	
-930.38671 	-0.00020234603 	
-950.39978 	-0.00020619971 	
-970.39059 	-0.00020908828 	
-990.38635 	-0.00021692455 	
